teks_tweet,lokasi,created_at,username,lang
"🧾 Pada 28 April 2026, Dadan Hindayana mengusulkan agar kampus ikut membangun dan mengelola dapur program MBG (Makan Bergizi Gratis) sebagai bagian dari dukungan terhadap agenda Presiden Prabowo Subianto.
🎯 Tujuan Kebijakan
Kampus jadi operator SPPG (dapur MBG)
Digunakan sebagai https://t.co/AUc8j7UwlM",,2026-04-30T06:31:03.000Z,Rahadi0816,in
"wartadewan Program Makan Bergizi Gratis (MBG) berdampak positif bagi gizi siswa, namun memicu keprihatinan terkait beban kerja guru dan ketimpangan gaji. Guru seringkali harus mengawasi distribusi makan, bahkan ada laporan gaji honorer jauh di bawah staf pendukung program. Di https://t.co/gEAAwZclQZ",,2026-05-01T02:10:07.000Z,Tony_Crosz,in
"Di hadapan ribuan buruh pada peringatan Hari Buruh, Prabowo Subianto melontarkan pertanyaan terbuka: ""MBG bermanfaat atau tidak?""

Jawaban yang datang serentak dari massa: ""Tidak!""

Respons spontan ini menjadi catatan penting. Di tengah promosi program Makan Bergizi Gratis (MBG) https://t.co/QkBCXYd3Ig",,2026-05-01T18:06:47.000Z,Tony_Crosz,in
"Hai #SahabatBPOM, sebagai upaya mengawal program prioritas makan bergizi gratis (MBG), BPOM turun langsung ke 5 SPPG di Jakarta sebagai langkah nyata dalam memastikan setiap produk yang beredar telah memenuhi standar keamanan, mutu, dan kelayakan konsumsi. https://t.co/wHSBVgo2lI",,2026-04-30T15:05:39.000Z,BPOM_RI,in
"Presiden Prabowo Subianto menyampaikan kebermanfaatan program prioritas Makan Bergizi Gratis (MBG) dan Koperasi Desa/Kelurahan Merah Putih (KDKMP) dalam sambutannya di Cilacap, Rabu (29/4/2026). Terkait MBG, ia menjelaskan bahwa banyak negara kini menjadikannya referensi karena https://t.co/t9Pat1L7NN",,2026-04-29T10:07:32.000Z,Metro_TV,in
"10. 1,2 juta lapangan kerja baru sudah terbuka hanya dari program Makan Bergizi Gratis. 
11. 2,7 juta lapangan kerja baru terbuka dari investasi Rp. 1.931 triliun di tahun 2025.
#HarinyaBuruh https://t.co/eYwEc2CInB",,2026-05-01T06:20:21.000Z,budimandjatmiko,in
"Baca di sini: https://t.co/PBGZVzjeGJ 

Kepala Kantor Staf Presiden (KSP) Dudung Abdurachman menyatakan siap menindak praktik-praktik tidak benar dalam pelaksanaan program prioritas Presiden Prabowo Subianto, seperti Makan Bergizi Gratis (MBG) dan Sekolah Rakyat.

~WR https://t.co/PPlZU7Dr1m",,2026-04-30T08:37:53.000Z,kompascom,in
"Konstitusi kita unik: 20% APBN wajib untuk pendidikan. Tapi kenapa sekarang mau ""dirampok"" buat program Makan Bergizi Gratis? 
Para ahli hukum sudah bersuara di MK: Ini inkonstitusional! Jangan sampai dana masa depan anak bangsa dipangkas demi kepentingan pragmatis. 
#łatwogang https://t.co/hxV1vuUegy",,2026-04-29T11:16:01.000Z,YudhaShanny2,in
"Moh. Rizal, guru honorer di Kecamatan Lenteng, Kabupaten Sumenep, Jawa Timur, mengeluhkan gaji yang diterimanya setiap bulan. Rizal menyebut bahwa penghasilannya bahkan lebih kecil dibanding biaya Makan Bergizi Gratis (MBG) untuk satu anak selama sebulan. Rizal menjelaskan, jika https://t.co/uS7I2f16bQ",,2026-05-02T03:46:58.000Z,Tony_Crosz,in
"BGN: Program Studi Ahli Gizi yang Dulu Kurang Diminati, Kini Paling Laku

Program Makan Bergizi Gratis (MBG) tidak hanya berdampak pada sektor kesehatan dan ekonomi, tapi juga meningkatkan kebutuhan ahli gizi seiring ekspansi Satuan Pelayanan Pemenuhan Gizi (SPPG) di seluruh https://t.co/nazUvmvZfw",,2026-04-29T07:29:00.000Z,akuratco,in
"@toniheru Haha, spekulasi yang kreatif banget! 😄 Pak Dadan Hindayana memang punya aura tenang dan dedikasi tinggi soal gizi nasional lewat program Makan Bergizi Gratis. Tapi soal Satria Piningit atau Ratu Adil, itu lebih ke dunia ramalan Jawa dan harapan masyarakat aja. Beliau ahli",,2026-05-01T11:39:24.000Z,grok,in
"Presiden Prabowo Subianto mendadak jadi sorotan setelah momen interaksinya dengan massa buruh viral di media sosial. Saat menanyakan apakah program Makan Bergizi Gratis (MBG) bermanfaat, jawaban yang muncul justru teriakan ""TIDAK"" secara serempak.

Momen spontan ini langsung https://t.co/J1zHLtv1Un",,2026-05-01T15:33:19.000Z,Tony_Crosz,in
"1,2 juta lapangan kerja baru udah kebuka cuma dari program Makan Bergizi Gratis. Dampaknya bukan cuma ke gizi, tapi juga ke kesejahteraan masyarakat.
Utamakan Hak Pekerja #KadoDariPresiden https://t.co/kJ3zj1rC8X",,2026-05-01T05:50:04.000Z,Sulis_wanto94,in
Presiden Prabowo Subianto menegaskan peran strategis program Makan Bergizi Gratis (MBG) dan penguatan koperasi dalam mendorong kebangkitan ekonomi rakyat. Hal itu disampaikannya saat agenda groundbreaking 13 Proyek Hilirisasi Nasional Tahap II di… https://t.co/V1MXZHifrA https://t.co/8Xlq8CJNVu,,2026-04-30T01:02:21.000Z,Bisniscom,in
"Di Hadapan Buruh, Prabowo Bertanya: Makan Bergizi Gratis Bermanfaat atau Tidak? https://t.co/pTAgM8ZQkx lewat @Keuangan News https://t.co/aji6LGQM0Z",,2026-05-01T10:04:55.000Z,keuangannews_id,in
"Anggaran Pengawasan MBG Belum Cair, BPOM Diminta Bersabar

Dana pengawasan program Makan Bergizi Gratis (MBG) sebesar Rp700 miliar yang dialokasikan untuk BPOM hingga kini belum juga dicairkan. Anggaran tersebut sebenarnya sudah disiapkan sejak pertengahan 2025 melalui skema https://t.co/aPw4uO9Y4C",,2026-04-28T14:03:13.000Z,Melihat_Indo,in
"IJM: Bukan MBG Tetapi Makan Bergizi dengan Biaya Rakyat!

https://t.co/uS4mPMxDyr

Menyorot problem Makan Bergizi Gratis (MBG) Direktur Indonesia Justice Monitor (IJM) Agung Wisnuwardana mengatakan, bukan MBG tetapi makan bergizi dengan biaya rakyat.",,2026-04-29T21:13:33.000Z,TintaMedia01,in
Universitas Hasanuddin meresmikan Satuan Pelayanan Pemenuhan Gizi (SPPG) 14 Tamalanrea sebagai fasilitas pertama di Indonesia Timur yang dikelola kampus untuk mendukung program Makan Bergizi Gratis (MBG). https://t.co/r4jvzskTz2,,2026-04-30T15:53:54.000Z,dombrenk_,in
"Prabowo Pastikan Program MBG Berlanjut hingga Tuntas

Presiden Prabowo Subianto memastikan program Makan Bergizi Gratis (MBG) akan terus dijalankan hingga selesai. Ia menegaskan program tersebut tidak akan terhenti meski sempat menuai keraguan dari sejumlah pihak.

Dalam https://t.co/DZYvcOgy9C",,2026-04-29T13:23:07.000Z,Melihat_Indo,in
"Sebuah mobil operasional Makan Bergizi Gratis (MBG) menabrak tiga rumah warga di Jalan Raya Desa Donomulyo, Kecamatan Donomulyo, Kabupaten Malang. Kecelakaan diduga karena adanya masalah di bagian roda pada hari Senin (27/4/26)

📝 Detik Jatim
🎥 Endri Cahyono https://t.co/Z0rRpS6cFv",,2026-04-27T13:11:32.000Z,Malangraya_info,in
"Daftar Kosakata Pidato
1) Mana itu Indonesia Gelap
2) Antek asing
3) Kabur aja sana
4) Bangsa yang besar
5) Koperasi merah putih
6) Menghujat pemerintah dibayar
7) Saya ke luar negeri jaga kepentingan Indonesia
8) Indonesia negara paling aman
9) Makan bergizi gratis
10)",,2026-04-30T02:30:16.000Z,ardisatriawan,in
Menteri Koordinator Pemberdayaan Masyarakat (Menko PM) Muhaimin Iskandar atau Cak Imin mengatakan Program Makan Bergizi Gratis (MBG) menjadi salah satu yang berdampak untuk menekan angka kemiskinan ekstrem. Hal itu dia ungkapkan usai rapat Evaluasi… https://t.co/S0VNtyeQr6 https://t.co/Akitm6jIiW,,2026-04-28T02:39:35.000Z,Bisniscom,in
"Presiden @prabowo Subianto melakukan inspeksi mendadak terhadap hasil revitalisasi sekolah serta pelaksanaan Program Makan Bergizi Gratis (MBG) di SMAN 1 Cilacap, Jawa Tengah, Rabu (29/4/2026). https://t.co/NuFmsZ700w",,2026-04-29T04:50:00.000Z,kangdede78,in
"Prabowo Subianto menegaskan program Makan Bergizi Gratis (MBG) akan terus dilanjutkan hingga selesai, meski diakui masih ada kekurangan yang akan diperbaiki.

Ia menyebut program tersebut sudah memberikan dampak, terutama bagi petani dan nelayan karena hasil produksi mereka kini https://t.co/u8dbl9ZdCk",,2026-04-29T09:32:36.000Z,kumparan,in
"Prabowo Tegaskan MBG Akan Terus Berlanjut: ""Banyak Negara Belajar dari Indonesia""

Presiden Prabowo Subianto menegaskan bahwa program MBG (Makan Bergizi Gratis) akan terus dilanjutkan sebagai bagian dari upaya membangun kualitas generasi bangsa.

Menurutnya, banyak negara mulai https://t.co/5EoryesAVi",,2026-04-30T11:52:11.000Z,Tony_Crosz,in
"JAKARTA – Pemerintah Indonesia berencana memangkas kembali anggaran Makan Bergizi Gratis (MBG) demi menjaga agar defisit fiskal tak melebihi batas maksimal 3%

Baca selengkapnya: https://t.co/Mti3l2pg7M https://t.co/bP2dyniStp",,2026-04-30T02:32:23.000Z,IDNFinancials,in
"Dalam kunjungan kerja ke SMA Negeri 1 Cilacap, Presiden @prabowo Subianto menyapa langsung para siswa. Beliau dgn senang hati mencicipi kue hasil usaha siswa sekaligus meninjau pelaksanaan Program Makan Bergizi Gratis (MBG) dan revitalisasi sekolah.

Tak hanya mencicipi, Presiden https://t.co/8nxnOFKoGL",,2026-04-29T09:58:27.000Z,kangdede78,in
"Di Acara ""GROUNDBREAKING HILIRISASI NASIONAL"" pun pidatonya masih bahas ""Makan Bergizi Gratis""

Jin MBG bisa apa kagak sih dirukiyah?",,2026-04-30T13:08:03.000Z,paldeanchiko,in
"Makan Bergizi Gratis bukan sekadar makan siang, melainkan upaya besar bangsa untuk mencetak SDM yang unggul https://t.co/6hxCXtJG7k",,2026-05-01T03:00:54.000Z,skylarronl,in
"Baca di sini: https://t.co/gVN49Sglht

Kepala Badan Gizi Nasional, Dadan Hindayana, menyatakan program studi gizi kini sangat diminati seiring besarnya kebutuhan tenaga ahli untuk program Makan Bergizi Gratis (MBG). Setiap unit Satuan Pelayanan Pemenuhan Gizi wajib memiliki https://t.co/Nfe0oOrr1A",,2026-04-29T10:50:54.000Z,kompascom,in
"Presiden RI Prabowo Subianto mengajak masyarakat untuk tidak merasa rendah diri di tengah persaingan global. Ia menegaskan bahwa sejumlah negara justru mulai mempelajari program Makan Bergizi Gratis (MBG) yang dijalankan di Indonesia.

~RS https://t.co/n6GmPiMSv3",,2026-04-30T11:19:59.000Z,kompascom,in
"Berdasarkan informasi per 29-30 April 2026, terjadi kasus dugaan keracunan massal yang menimpa ratusan pelajar dan guru di Kecamatan Tulung, Kabupaten Klaten, Jawa Tengah, setelah mengonsumsi menu Makan Bergizi Gratis (MBG) https://t.co/vW6vBF8BiS",,2026-05-01T03:28:21.000Z,LokoJoyo81,in
"Makan Bergizi Gratis Jadi Percontohan Global, Prabowo Klaim Hasil Panen Petani Kini Punya Jaminan Pasar
https://t.co/ei3PC13iqs",,2026-05-01T03:54:19.000Z,Generasidotco,in
"112 Siswa di Bandar Lampung Diduga Keracunan MBG, Dinkes Tunggu Hasil Uji Lab BPOM...

Dinas Kesehatan Kota Bandar Lampung mencatat sebanyak 112 siswa dari dua sekolah diduga mengalami keracunan makanan program Makan Bergizi Gratis (MBG)...

Kepala Dinas Kesehatan Kota Bandar https://t.co/4MLdtivyHN",,2026-04-30T15:00:15.000Z,ferizandra,in
"Di hadapan ribuan buruh pada peringatan Hari Buruh, Prabowo Subianto melontarkan pertanyaan terbuka: ""MBG bermanfaat atau tidak?""

Jawaban yang datang serentak dari massa: ""Tidak!""

Respons spontan ini menjadi catatan penting. Di tengah promosi program Makan Bergizi Gratis (MBG) https://t.co/iFRopYUr6R",,2026-05-01T17:53:30.000Z,Tony_Crosz,in
Fakta Pahit Gizi Indonesia: Kenapa Makan Bergizi Gratis Harus Ada https://t.co/ALnzP3tnJg,,2026-04-28T18:35:42.000Z,hariqosatria,in
Kepala BGN Ajak Kampus Bangun Dapur Makan Bergizi Gratis https://t.co/KIh8Lb7V66,,2026-04-29T05:17:23.000Z,GoRiauCom,in
"Prodi Gizi Melejit, Kepala BGN Sebut Dampak Program MBG Makin Terasa

Program makan bergizi gratis (MBG) tak hanya berdampak pada peningkatan kualitas kesehatan masyarakat, tetapi juga mulai mengubah tren di dunia pendidikan. Kepala Badan Gizi Nasional (BGN), Dadan Hindayana, https://t.co/RoQXiClXbD",,2026-04-29T12:30:32.000Z,Melihat_Indo,in
"Makan Bergizi Gratis bukan sekadar program makan biasa! Inisiatif ini adalah investasi jangka panjang untuk mencetak SDM unggul, memberdayakan UMKM, hingga menggerakkan ekonomi lokal demi mewujudkan impian Generasi Emas Indonesia 2045 https://t.co/OyMc6WKQBn",,2026-04-30T04:06:34.000Z,zulela08,in
"Senin, 27/04/2026
Kejaksaan Negeri Kepulauan Yapen melakukan kunjungan Monitoring Intelijen Program Makan Bergizi Gratis (MBG) pada SPPG Famboaman dan SPPG Serui Jaya.
Kegiatan Monitoring oleh Kasi Intelijen Bapak Tumpak M. Sitohang, SH., MH bersama dengan Calon Jaksa bidang https://t.co/R5AgzuuNjd",,2026-04-30T00:49:49.000Z,KejaksaanRI,in
"Innalillahi wa inna ilaihi rojiun

Kabar duka datang dari Kabupaten Cianjur setelah seorang balita berinisial MAB (2) dilaporkan meninggal dunia usai mengonsumsi menu Makan Bergizi Gratis (MBG).

Korban merupakan satu dari 63 warga Kecamatan Leles yang mengalami keracunan massal https://t.co/uMOESPUXi4",,2026-04-28T13:14:39.000Z,MurtadhaOne1,in
Menteri Koordinator Pemberdayaan Masyarakat (Menko PM) Muhaimin Iskandar atau Cak Imin mengatakan Program Makan Bergizi Gratis (MBG) menjadi salah satu yang berdampak untuk menekan angka kemiskinan ekstrem. Hal itu dia ungkapkan usai rapat Evaluasi… https://t.co/nfk2mTClRU https://t.co/cTMfn1uzZ1,,2026-04-28T01:12:35.000Z,Bisniscom,in
"Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengklaim, program studi gizi kini paling diminati setelah adanya program Makan Bergizi Gratis (MBG).

Berapa sih gaji tenaga ahli gizi di program ini? 

Ternyata, kisarannya mencapai jutaan rupiah per bulan, lebih besar jika https://t.co/n8aD3NHOW5",,2026-04-29T14:32:42.000Z,officialfgmedia,in
"Kenapa MBG penting? 
Karena masa depan dimulai dari isi piring hari ini. 
Gizi cukup, anak kuat, Indonesia ikut melesat. 
Bukan hanya sekedar makan bergizi gratis namun MBG beri harapan dan dampak positif bagi orang petani, pedagang serta membuka lowongan kerja baru @prabowo https://t.co/xbkgmM7Aep",,2026-04-30T02:53:00.000Z,Epricila10,in
"Wamenkeu: Wacana Penyaluran Makan Bergizi Gratis Sabtu Dihapus, Bisa Hemat Rp 1 Triliun https://t.co/TqD4UxuP3C",,2026-04-28T08:00:00.000Z,tempodotco,in
"Presiden Prabowo Subianto menargetkan Indonesia akan mencapai swasembada energi pada akhir 2029. 

Target ini diungkapkan Prabowo saat meninjau hasil revitalisasi sekolah dan program Makan Bergizi Gratis (MBG) di SMAN 1 Cilacap, Jawa Tengah, Rabu (29/4/2026).

Meski begitu, https://t.co/FxHxaadaN5",,2026-04-29T14:45:00.000Z,idx_channel,in
"Program Makan Bergizi Gratis (MBG) mulai menunjukkan efek domino yang meluas, tidak hanya pada sektor kesehatan, tetapi juga pendidikan dan ekonomi produktif.

Melalui Satuan Pelayanan Pemenuhan Gizi (SPPG) atau dapur MBG, program ini mendorong keterlibatan aktif perguruan tinggi https://t.co/M7soZvOape",,2026-04-29T11:15:39.000Z,VIVAcoid,in
"219 Siswa dan Guru di Tulung Klaten Diduga Keracunan MBG...

Sebanyak 219 siswa diduga keracunan makanan program Makan Bergizi Gratis (MBG) di wilayah Kecamatan Tulung, Klaten, Jawa Tengah. Siswa mengalami gejala mual, diare dan pusing usai makan menu sop galantin...

Tenaga https://t.co/YWYyK239Pi",,2026-04-29T06:58:11.000Z,ferizandra,in
"MBG Kembali Makan Korban, Ratusan Siswa di Klaten Diduga Keracunan: Sampai Kapan Program Negara Jadi Ancaman?

KLATEN – Program Makan Bergizi Gratis (MBG) kembali menjadi sorotan setelah ratusan siswa dan guru di Kecamatan Tulung, Kabupaten Klaten, diduga mengalami keracunan https://t.co/KXyAEvdCoJ",,2026-04-29T13:08:36.000Z,papua_muslim95,in
Tingkatkan Kualitas Belajar Anak-Anak Aceh. Melalui Program Makan Bergizi Gratis. Mari Kita Dukung Makan Bergizi Gratis Demi Masa Depan Anak Aceh #PenuhiGiziIndonesia #Indonesiaemas #AstaCita #Indonesiamaju #GiziBaik #MakananBergizi https://t.co/VGZZ3HdbUn,,2026-04-29T15:20:56.000Z,dzakira_af16440,in
"Setiap yang bernyawa akan merasakan MBG.
Selamat makan bergizi gratis moots di siang yang cukup panas ini. https://t.co/oBAKb40h6d",,2026-04-29T05:26:39.000Z,mjbrigaseli,in
"Penerima Manfaat Tembus di Atas 60 Juta, Prabowo: Banyak Negara Belajar MBG ke Kita

Cilacap — Presiden RI Prabowo Subianto menyebut program Makan Bergizi Gratis (MBG) telah menjangkau lebih dari 60 juta penerima manfaat dan menjadi perhatian dunia. Bahkan, sejumlah negara mulai https://t.co/QoT5ohxJ3U",,2026-04-29T14:59:35.000Z,RadioElshinta,in
"Sangat memuakkan melihat anggaran Makan Bergizi Gratis (MBG) dihambur-hamburkan demi proyek politik yang salah sasaran, sementara Basarnas dibiarkan kering kerontang.

Pemerintah lebih memilih memanjakan perut dengan skema yang tidak jelas daripada memperkuat nyawa rakyat melalui",,2026-04-29T02:36:56.000Z,direktoridosen,in
"PROGRAM MAKAN BERGIZI GRATIS UNTUK ANEUK ACEH
Jak Ta Dukung Makan Bergizi Gratis Demi Masa Depan Aneuk Aceh
#PenuhiGiziIndonesia #Indonesiaemas #AstaCita #Indonesiamaju #GiziBaik #MakananBergizi https://t.co/iJqGspf03K",,2026-04-29T15:20:32.000Z,dzakira_af16440,in
"Berdasarkan informasi per 29-30 April 2026, terjadi kasus dugaan keracunan massal yang menimpa ratusan pelajar dan guru di Kecamatan Tulung, Kabupaten Klaten, Jawa Tengah, setelah mengonsumsi menu Makan Bergizi Gratis (MBG). https://t.co/h6Zo8MpbPf",,2026-05-01T03:21:31.000Z,Enimarf,in
"MBG Harus Tepat Sasaran

Wakil Gubernur Banten Achmad Dimyati Natakusumah menegaskan Program Makan Bergizi Gratis (MBG) harus dijalankan dengan orientasi sosial.

Fokusnya jelas.
Program ini untuk pemenuhan gizi masyarakat, bukan untuk kepentingan bisnis.

Hal yang perlu dijaga: https://t.co/pWjV7G1Mgn",,2026-04-28T10:01:39.000Z,banten_pemprov,in
"Program Makan Bergizi Gratis masuk anggaran pendidikan, tepat atau justru bermasalah? 

Dalam persidangan, sejumlah akademisi yang tergabung dalam CALS melalui Bivitri Susanti menilai penempatan program Makan Bergizi Gratis (MBG) di anggaran pendidikan berpotensi menimbulkan https://t.co/mnSAK2Ce6J",,2026-04-29T03:30:18.000Z,officialMKRI,in
"Rapat Kordinasi Forum Kordinasi Pimpinan Daerah (FORKOMPIMDA) Kota Prabumulih dalam Mensukseskan Program Makan Bergizi Gratis Guna Menciptakan Generasi Unggul Indonesia Emas 2045
Rabu 29 April 2026
https://t.co/ef4tmGpA6J

#CegahNarkoba
#IndonesiaBersinar
#SumselBersinar",,2026-04-29T06:54:40.000Z,bnnk_prabumulih,in
"""MBG 25 Tahun? 🍱🇮🇩 Program Gizi Diminta Berlanjut Lintas Pemerintahan 🚀""

Asosiasi Pengusaha dan Pengelola Dapur (Makan Bergizi Gratis APPMBGI) mendorong agar program Makan Bergizi Gratis (MBG) bisa berjalan hingga 25 tahun ke depan. https://t.co/otMyiPLoPr",,2026-04-28T16:53:36.000Z,BorobudurNews_,in
"Babinsa Monitoring Penyaluran Makan Bergizi Gratis

​Kuala Tungkal, https://t.co/6YQhIytSFF – Personel Babinsa Koramil 419-03/Tungkal Ilir, Pelda Ahmad Sabani, kembali melaksanakan monitoring pendistribusian program Makan Bergizi Gratis (MBG). https://t.co/Nwveb8gA2a",,2026-04-30T09:51:25.000Z,kodim0419tanjab,in
"Beredar narasi kejam yang memframing seolah balita berinisial MAB (2) di Cianjur meninggal dunia akibat mengonsumsi Program Makan Bergizi Gratis (MBG).

🎯 Faktanya, informasi tersebut belum terbukti benar. Makanan MBG yang dibagikan pada 14 April telah dikonsumsi 2.174 penerima https://t.co/SyNuC3oHbu",,2026-04-27T13:06:20.000Z,99propaganda,in
"@prabowo Karena itu #PemerintahSiapDebat di ruang2 publik: dari tema makan bergizi gratis, ketimpangan sosial, sekolah rakyat hingga geopolitik dll https://t.co/I0VHS9w0Pj",,2026-04-28T11:34:40.000Z,budimandjatmiko,in
"Program Makan Bergizi Gratis ini ironis.

Anggaran besar, niatnya bantu yang paling membutuhkan…
tapi yang kenyang malah yang bukan yang membutuhkan.

Menurut riset @BhimaYudhistira program ini dari awal belum matang.
Dan sekarang makin kelihatan: implementasinya melenceng. https://t.co/WU2Rt2FiJU",,2026-04-28T10:48:25.000Z,bangherwin,in
"Senang sekali bisa berkontribusi dalam program Makan Bergizi Gratis ini karena sangat membantu ekonomi keluarga kami dan memberikan manfaat nyata bagi anak sekolah di Indonesia 
#LanjutkanMBG

GF PAYWEEK X AOUBOOM Hasan Nasbi masa depan generasi muda Tiara Andini https://t.co/wHRqI03g3N",,2026-04-27T12:41:25.000Z,Lex_Ziger,in
"Program Makan Bergizi Gratis atau MBG 3B kini hadir menyasar ibu hamil dan balita demi mempercepat penurunan angka stunting secara merata di seluruh Indonesia. 
#LanjutkanMBG

Hasan Nasbi masa depan generasi muda Tiara Andini https://t.co/WxN7vAs0WA",,2026-04-28T13:03:24.000Z,Lex_Ziger,in
"Sobatkom, Program Makan Bergizi Gratis (MBG) bukan hanya tentang pemenuhan gizi, tetapi juga tentang membangun ekosistem yang berkelanjutan. https://t.co/jzvtjVlPQU",,2026-04-28T04:22:05.000Z,kemkomdigi,in
